,Date,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
6685,2020-04-15,54,6,Croatia,HR,HRV,4076246.0,Europe,20.53359881
6686,2020-04-14,50,2,Croatia,HR,HRV,4076246.0,Europe,21.09784346
6687,2020-04-13,66,2,Croatia,HR,HRV,4076246.0,Europe,21.76021761
6688,2020-12-04,39,0,Croatia,HR,HRV,4076246.0,Europe,21.51489385
6689,2020-11-04,88,1,Croatia,HR,HRV,4076246.0,Europe,22.29992989
6690,2020-10-04,64,1,Croatia,HR,HRV,4076246.0,Europe,22.37352701
6691,2020-09-04,61,1,Croatia,HR,HRV,4076246.0,Europe,22.692447899999998
6692,2020-08-04,60,2,Croatia,HR,HRV,4076246.0,Europe,22.079138500000003
6693,2020-07-04,40,1,Croatia,HR,HRV,4076246.0,Europe,22.47165652
6694,2020-06-04,56,3,Croatia,HR,HRV,4076246.0,Europe,23.23216018
6695,2020-05-04,47,4,Croatia,HR,HRV,4076246.0,Europe,22.56978602
6696,2020-04-04,68,1,Croatia,HR,HRV,4076246.0,Europe,23.37935444
6697,2020-03-04,48,1,Croatia,HR,HRV,4076246.0,Europe,22.25086513
6698,2020-02-04,96,0,Croatia,HR,HRV,4076246.0,Europe,21.63755573
6699,2020-01-04,77,0,Croatia,HR,HRV,4076246.0,Europe,19.57683614
6700,2020-03-31,77,0,Croatia,HR,HRV,4076246.0,Europe,18.00676407
6701,2020-03-30,56,1,Croatia,HR,HRV,4076246.0,Europe,16.31403011
6702,2020-03-29,71,2,Croatia,HR,HRV,4076246.0,Europe,15.21007319
6703,2020-03-28,91,1,Croatia,HR,HRV,4076246.0,Europe,13.61546874
6704,2020-03-27,77,1,Croatia,HR,HRV,4076246.0,Europe,11.53021677
6705,2020-03-26,36,0,Croatia,HR,HRV,4076246.0,Europe,9.862015199999998
6706,2020-03-25,76,1,Croatia,HR,HRV,4076246.0,Europe,9.05244679
6707,2020-03-24,71,0,Croatia,HR,HRV,4076246.0,Europe,7.21251858
6708,2020-03-23,29,0,Croatia,HR,HRV,4076246.0,Europe,5.49525225
6709,2020-03-22,80,0,Croatia,HR,HRV,4076246.0,Europe,4.80834572
6710,2020-03-21,22,0,Croatia,HR,HRV,4076246.0,Europe,2.87028801
6711,2020-03-20,23,0,Croatia,HR,HRV,4076246.0,Europe,2.35510811
6712,2020-03-19,12,0,Croatia,HR,HRV,4076246.0,Europe,1.81539583
6713,2020-03-18,13,0,Croatia,HR,HRV,4076246.0,Europe,1.57007207
6714,2020-03-17,8,0,Croatia,HR,HRV,4076246.0,Europe,1.25115118
6715,2020-03-16,11,0,Croatia,HR,HRV,4076246.0,Europe,1.10395693
6716,2020-03-15,6,0,Croatia,HR,HRV,4076246.0,Europe,0.85863316
6717,2020-03-14,6,0,Croatia,HR,HRV,4076246.0,Europe,0.73597128
6718,2020-03-13,9,0,Croatia,HR,HRV,4076246.0,Europe,0.6133094
6719,2020-12-03,3,0,Croatia,HR,HRV,4076246.0,Europe,0.39251802
6720,2020-11-03,1,0,Croatia,HR,HRV,4076246.0,Europe,0.31892089
6721,2020-08-03,1,0,Croatia,HR,HRV,4076246.0,Europe,0.29438851
6722,2020-07-03,1,0,Croatia,HR,HRV,4076246.0,Europe,0.26985614
6723,2020-06-03,1,0,Croatia,HR,HRV,4076246.0,Europe,0.24532376
6724,2020-04-03,1,0,Croatia,HR,HRV,4076246.0,Europe,0.22079139
6725,2020-03-03,1,0,Croatia,HR,HRV,4076246.0,Europe,0.19625901
6726,2020-02-03,2,0,Croatia,HR,HRV,4076246.0,Europe,0.17172663
6727,2020-01-03,0,0,Croatia,HR,HRV,4076246.0,Europe,0.12266188
6728,2020-02-29,2,0,Croatia,HR,HRV,4076246.0,Europe,0.12266188
6729,2020-02-28,1,0,Croatia,HR,HRV,4076246.0,Europe,0.07359713
6730,2020-02-27,1,0,Croatia,HR,HRV,4076246.0,Europe,0.04906475
6731,2020-02-26,1,0,Croatia,HR,HRV,4076246.0,Europe,0.02453238
6732,2020-02-25,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6733,2020-02-24,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6734,2020-02-23,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6735,2020-02-22,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6736,2020-02-21,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6737,2020-02-20,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6738,2020-02-19,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6739,2020-02-18,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6740,2020-02-17,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6741,2020-02-16,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6742,2020-02-15,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6743,2020-02-14,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6744,2020-02-13,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6745,2020-12-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6746,2020-11-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6747,2020-10-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6748,2020-09-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6749,2020-08-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6750,2020-07-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6751,2020-06-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6752,2020-05-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6753,2020-04-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6754,2020-03-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6755,2020-02-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6756,2020-01-02,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6757,2020-01-31,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6758,2020-01-30,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6759,2020-01-29,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6760,2020-01-28,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6761,2020-01-27,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6762,2020-01-26,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6763,2020-01-25,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6764,2020-01-24,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6765,2020-01-23,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6766,2020-01-22,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6767,2020-01-21,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6768,2020-01-20,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6769,2020-01-19,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6770,2020-01-18,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6771,2020-01-17,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6772,2020-01-16,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6773,2020-01-15,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6774,2020-01-14,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6775,2020-01-13,0,0,Croatia,HR,HRV,4076246.0,Europe,0.0
6776,2020-12-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6777,2020-11-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6778,2020-10-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6779,2020-09-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6780,2020-08-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6781,2020-07-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6782,2020-06-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6783,2020-05-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6784,2020-04-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6785,2020-03-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6786,2020-02-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6787,2020-01-01,0,0,Croatia,HR,HRV,4076246.0,Europe,
6788,2019-12-31,0,0,Croatia,HR,HRV,4076246.0,Europe,
6789,2020-07-14,2,0,Cuba,CU,CUB,11333484.0,America,0.77646027
6790,2020-07-13,6,0,Cuba,CU,CUB,11333484.0,America,0.82940074
6791,2020-12-07,7,1,Cuba,CU,CUB,11333484.0,America,0.79410709
6792,2020-11-07,10,0,Cuba,CU,CUB,11333484.0,America,0.77646027
6793,2020-10-07,4,0,Cuba,CU,CUB,11333484.0,America,0.72351979
6794,2020-09-07,4,0,Cuba,CU,CUB,11333484.0,America,0.70587297
6795,2020-08-07,15,0,Cuba,CU,CUB,11333484.0,America,0.67940273
6796,2020-07-07,8,0,Cuba,CU,CUB,11333484.0,America,0.57352179
6797,2020-06-07,3,0,Cuba,CU,CUB,11333484.0,America,0.52940473
6798,2020-05-07,8,0,Cuba,CU,CUB,11333484.0,America,0.52940473
6799,2020-04-07,8,0,Cuba,CU,CUB,11333484.0,America,0.49411108
6800,2020-03-07,5,0,Cuba,CU,CUB,11333484.0,America,0.5117579000000001
6801,2020-02-07,7,0,Cuba,CU,CUB,11333484.0,America,0.59999202
6802,2020-01-07,1,0,Cuba,CU,CUB,11333484.0,America,0.59999202
6803,2020-06-30,8,0,Cuba,CU,CUB,11333484.0,America,0.68822614
6804,2020-06-29,2,0,Cuba,CU,CUB,11333484.0,America,0.74116662
6805,2020-06-28,5,1,Cuba,CU,CUB,11333484.0,America,0.81175391
6806,2020-06-27,4,0,Cuba,CU,CUB,11333484.0,America,0.81175391
6807,2020-06-26,2,0,Cuba,CU,CUB,11333484.0,America,0.89998804
6808,2020-06-25,1,0,Cuba,CU,CUB,11333484.0,America,0.95292851
6809,2020-06-24,3,0,Cuba,CU,CUB,11333484.0,America,0.99704557
6810,2020-06-23,3,0,Cuba,CU,CUB,11333484.0,America,1.01469239
6811,2020-06-22,3,0,Cuba,CU,CUB,11333484.0,America,1.06763287
6812,2020-06-21,4,0,Cuba,CU,CUB,11333484.0,America,1.19998405
6813,2020-06-20,10,0,Cuba,CU,CUB,11333484.0,America,1.51762688
6814,2020-06-19,15,1,Cuba,CU,CUB,11333484.0,America,1.55292053
6815,2020-06-18,7,0,Cuba,CU,CUB,11333484.0,America,1.5264503
6816,2020-06-17,11,0,Cuba,CU,CUB,11333484.0,America,1.59703759
6817,2020-06-16,14,0,Cuba,CU,CUB,11333484.0,America,1.57939077
6818,2020-06-15,10,0,Cuba,CU,CUB,11333484.0,America,1.79115266
6819,2020-06-14,5,0,Cuba,CU,CUB,11333484.0,America,1.87938678
6820,2020-06-13,14,0,Cuba,CU,CUB,11333484.0,America,2.01173796
6821,2020-12-06,8,1,Cuba,CU,CUB,11333484.0,America,2.08232526
6822,2020-11-06,6,0,Cuba,CU,CUB,11333484.0,America,2.09114867
6823,2020-10-06,5,0,Cuba,CU,CUB,11333484.0,America,2.13526573
6824,2020-09-06,9,0,Cuba,CU,CUB,11333484.0,America,2.23232326
6825,2020-08-06,18,0,Cuba,CU,CUB,11333484.0,America,2.20585303
6826,2020-07-06,40,0,Cuba,CU,CUB,11333484.0,America,2.13526573
6827,2020-06-06,14,0,Cuba,CU,CUB,11333484.0,America,1.91468043
6828,2020-05-06,12,0,Cuba,CU,CUB,11333484.0,America,1.86173996
6829,2020-04-06,15,0,Cuba,CU,CUB,11333484.0,America,1.82644631
6830,2020-03-06,9,0,Cuba,CU,CUB,11333484.0,America,1.80879948
6831,2020-02-06,38,0,Cuba,CU,CUB,11333484.0,America,1.78232925
6832,2020-01-06,20,0,Cuba,CU,CUB,11333484.0,America,1.5264503
6833,2020-05-31,20,1,Cuba,CU,CUB,11333484.0,America,1.43821617
6834,2020-05-30,22,0,Cuba,CU,CUB,11333484.0,America,1.455863
6835,2020-05-29,9,0,Cuba,CU,CUB,11333484.0,America,1.34998205
6836,2020-05-28,11,0,Cuba,CU,CUB,11333484.0,America,1.44703959
6837,2020-05-27,16,0,Cuba,CU,CUB,11333484.0,America,1.40292253
6838,2020-05-26,6,0,Cuba,CU,CUB,11333484.0,America,1.44703959
6839,2020-05-25,10,1,Cuba,CU,CUB,11333484.0,America,1.54409712
6840,2020-05-24,15,0,Cuba,CU,CUB,11333484.0,America,1.56174394
6841,2020-05-23,8,1,Cuba,CU,CUB,11333484.0,America,1.54409712
6842,2020-05-22,8,1,Cuba,CU,CUB,11333484.0,America,1.57939077
6843,2020-05-21,13,0,Cuba,CU,CUB,11333484.0,America,1.73821219
6844,2020-05-20,6,0,Cuba,CU,CUB,11333484.0,America,1.78232925
6845,2020-05-19,9,0,Cuba,CU,CUB,11333484.0,America,1.87938678
6846,2020-05-18,10,0,Cuba,CU,CUB,11333484.0,America,1.9676208999999998
6847,2020-05-17,22,0,Cuba,CU,CUB,11333484.0,America,2.21467644
6848,2020-05-16,10,0,Cuba,CU,CUB,11333484.0,America,2.67349387
6849,2020-05-15,20,0,Cuba,CU,CUB,11333484.0,America,2.90290258
6850,2020-05-14,6,1,Cuba,CU,CUB,11333484.0,America,3.02643035
6851,2020-05-13,21,1,Cuba,CU,CUB,11333484.0,America,3.23819225
6852,2020-12-05,17,0,Cuba,CU,CUB,11333484.0,America,3.47642437
6853,2020-11-05,12,3,Cuba,CU,CUB,11333484.0,America,3.50289461
6854,2020-10-05,13,0,Cuba,CU,CUB,11333484.0,America,3.67936285
6855,2020-09-05,12,1,Cuba,CU,CUB,11333484.0,America,4.02347592
6856,2020-08-05,26,4,Cuba,CU,CUB,11333484.0,America,4.35876558
6857,2020-07-05,18,0,Cuba,CU,CUB,11333484.0,America,4.53523383
6858,2020-06-05,17,0,Cuba,CU,CUB,11333484.0,America,4.83522984
6859,2020-05-05,19,2,Cuba,CU,CUB,11333484.0,America,5.12640244
6860,2020-04-05,38,1,Cuba,CU,CUB,11333484.0,America,5.41757504
6861,2020-03-05,74,2,Cuba,CU,CUB,11333484.0,America,5.51463257
6862,2020-02-05,36,3,Cuba,CU,CUB,11333484.0,America,5.41757504
6863,2020-01-05,34,3,Cuba,CU,CUB,11333484.0,America,5.63816034
6864,2020-04-30,30,0,Cuba,CU,CUB,11333484.0,America,5.76168811
6865,2020-04-29,48,2,Cuba,CU,CUB,11333484.0,America,5.92050953
6866,2020-04-28,20,2,Cuba,CU,CUB,11333484.0,America,5.84992223
6867,2020-04-27,32,3,Cuba,CU,CUB,11333484.0,America,6.17638848
6868,2020-04-26,52,2,Cuba,CU,CUB,11333484.0,America,6.32638648
6869,2020-04-25,50,6,Cuba,CU,CUB,11333484.0,America,6.36168013
6870,2020-04-24,46,3,Cuba,CU,CUB,11333484.0,America,6.35285672
6871,2020-04-23,52,2,Cuba,CU,CUB,11333484.0,America,6.45873767
6872,2020-04-22,50,2,Cuba,CU,CUB,11333484.0,America,6.53814838
6873,2020-04-21,52,2,Cuba,CU,CUB,11333484.0,America,6.50285473
6874,2020-04-20,49,2,Cuba,CU,CUB,11333484.0,America,6.30873966
6875,2020-04-19,63,1,Cuba,CU,CUB,11333484.0,America,6.15874165
6876,2020-04-18,61,4,Cuba,CU,CUB,11333484.0,America,5.77051152
6877,2020-04-17,48,3,Cuba,CU,CUB,11333484.0,America,5.54992622
6878,2020-04-16,48,3,Cuba,CU,CUB,11333484.0,America,5.31169409
6879,2020-04-15,40,0,Cuba,CU,CUB,11333484.0,America,5.11757903
6880,2020-04-14,57,3,Cuba,CU,CUB,11333484.0,America,4.90581713
6881,2020-04-13,49,2,Cuba,CU,CUB,11333484.0,America,4.67640842
6882,2020-12-04,56,1,Cuba,CU,CUB,11333484.0,America,4.42052947
6883,2020-11-04,49,0,Cuba,CU,CUB,11333484.0,America,4.27053146
6884,2020-10-04,58,3,Cuba,CU,CUB,11333484.0,America,3.95288863
6885,2020-09-04,61,1,Cuba,CU,CUB,11333484.0,America,3.52936484
6886,2020-08-04,46,2,Cuba,CU,CUB,11333484.0,America,3.07054742
6887,2020-07-04,30,1,Cuba,CU,CUB,11333484.0,America,2.73525775
6888,2020-06-04,32,2,Cuba,CU,CUB,11333484.0,America,2.51467245
6889,2020-05-04,19,0,Cuba,CU,CUB,11333484.0,America,2.32055739
6890,2020-04-04,36,0,Cuba,CU,CUB,11333484.0,America,2.1882062
6891,2020-03-04,21,0,Cuba,CU,CUB,11333484.0,America,1.91468043
6892,2020-02-04,26,0,Cuba,CU,CUB,11333484.0,America,1.77350583
6893,2020-01-04,16,2,Cuba,CU,CUB,11333484.0,America,1.57939077
6894,2020-03-31,31,1,Cuba,CU,CUB,11333484.0,America,1.46468641
6895,2020-03-30,20,0,Cuba,CU,CUB,11333484.0,America,1.19116064
6896,2020-03-29,39,1,Cuba,CU,CUB,11333484.0,America,1.02351581
6897,2020-03-28,13,0,Cuba,CU,CUB,11333484.0,America,0.70587297
6898,2020-03-27,10,1,Cuba,CU,CUB,11333484.0,America,
6899,2020-03-26,9,0,Cuba,CU,CUB,11333484.0,America,
6900,2020-03-25,8,0,Cuba,CU,CUB,11333484.0,America,
6901,2020-03-24,5,0,Cuba,CU,CUB,11333484.0,America,
6902,2020-03-23,10,0,Cuba,CU,CUB,11333484.0,America,
6903,2020-03-22,4,0,Cuba,CU,CUB,11333484.0,America,
6904,2020-03-21,5,0,Cuba,CU,CUB,11333484.0,America,
6905,2020-03-20,5,0,Cuba,CU,CUB,11333484.0,America,
6906,2020-03-19,4,1,Cuba,CU,CUB,11333484.0,America,
6907,2020-03-18,3,0,Cuba,CU,CUB,11333484.0,America,
6908,2020-03-15,0,0,Cuba,CU,CUB,11333484.0,America,
6909,2020-03-14,1,0,Cuba,CU,CUB,11333484.0,America,
6910,2020-12-03,3,0,Cuba,CU,CUB,11333484.0,America,
6911,2020-07-14,1,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6912,2020-07-13,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6913,2020-12-07,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6914,2020-11-07,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6915,2020-10-07,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6916,2020-09-07,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6917,2020-08-07,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6918,2020-07-07,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6919,2020-06-07,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6920,2020-05-07,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6921,2020-04-07,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6922,2020-03-07,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6923,2020-02-07,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6924,2020-01-07,1,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6925,2020-06-30,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6926,2020-06-29,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6927,2020-06-28,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6928,2020-06-27,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6929,2020-06-26,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6930,2020-06-25,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6931,2020-06-24,1,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6932,2020-06-23,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6933,2020-06-22,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6934,2020-06-21,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6935,2020-06-20,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6936,2020-06-19,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6937,2020-06-18,1,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6938,2020-06-17,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6939,2020-06-16,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6940,2020-06-15,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6941,2020-06-14,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6942,2020-06-13,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6943,2020-12-06,1,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6944,2020-11-06,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6945,2020-10-06,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6946,2020-09-06,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6947,2020-08-06,0,0,Curaçao,CW,CUW,163423.0,America,2.44763589
6948,2020-07-06,0,0,Curaçao,CW,CUW,163423.0,America,3.05954486
6949,2020-06-06,0,0,Curaçao,CW,CUW,163423.0,America,3.05954486
6950,2020-05-06,1,0,Curaçao,CW,CUW,163423.0,America,3.05954486
6951,2020-04-06,0,0,Curaçao,CW,CUW,163423.0,America,2.44763589
6952,2020-03-06,0,0,Curaçao,CW,CUW,163423.0,America,2.44763589
6953,2020-02-06,1,0,Curaçao,CW,CUW,163423.0,America,2.44763589
6954,2020-01-06,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6955,2020-05-31,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6956,2020-05-30,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6957,2020-05-29,1,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6958,2020-05-28,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6959,2020-05-27,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6960,2020-05-26,1,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6961,2020-05-25,1,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6962,2020-05-24,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6963,2020-05-23,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6964,2020-05-22,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6965,2020-05-21,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6966,2020-05-20,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6967,2020-05-19,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6968,2020-05-18,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6969,2020-05-17,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6970,2020-05-16,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6971,2020-05-15,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6972,2020-05-14,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6973,2020-05-13,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6974,2020-12-05,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6975,2020-11-05,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6976,2020-10-05,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6977,2020-09-05,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6978,2020-08-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6979,2020-07-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6980,2020-06-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6981,2020-05-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6982,2020-04-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6983,2020-03-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6984,2020-02-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6985,2020-01-05,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6986,2020-04-30,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6987,2020-04-29,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6988,2020-04-28,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6989,2020-04-27,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6990,2020-04-26,0,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6991,2020-04-25,2,0,Curaçao,CW,CUW,163423.0,America,1.22381794
6992,2020-04-24,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6993,2020-04-23,0,0,Curaçao,CW,CUW,163423.0,America,0.0
6994,2020-04-22,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6995,2020-04-21,0,0,Curaçao,CW,CUW,163423.0,America,0.61190897
6996,2020-04-20,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6997,2020-04-19,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6998,2020-04-18,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
6999,2020-04-17,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
7000,2020-04-16,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
7001,2020-04-15,0,0,Curaçao,CW,CUW,163423.0,America,1.83572692
7002,2020-04-14,0,0,Curaçao,CW,CUW,163423.0,America,3.05954486
7003,2020-04-13,0,0,Curaçao,CW,CUW,163423.0,America,3.67145383
7004,2020-12-04,0,0,Curaçao,CW,CUW,163423.0,America,3.67145383
7005,2020-11-04,0,0,Curaçao,CW,CUW,163423.0,America,4.28336281
7006,2020-10-04,0,0,Curaçao,CW,CUW,163423.0,America,4.89527178
7007,2020-09-04,1,0,Curaçao,CW,CUW,163423.0,America,4.89527178
7008,2020-08-04,0,0,Curaçao,CW,CUW,163423.0,America,6.11908972
7009,2020-07-04,2,0,Curaçao,CW,CUW,163423.0,America,7.34290767
7010,2020-06-04,0,0,Curaçao,CW,CUW,163423.0,America,6.730998700000001
7011,2020-05-04,0,0,Curaçao,CW,CUW,163423.0,America,
7012,2020-04-04,0,0,Curaçao,CW,CUW,163423.0,America,
7013,2020-03-04,0,0,Curaçao,CW,CUW,163423.0,America,
7014,2020-02-04,0,0,Curaçao,CW,CUW,163423.0,America,
7015,2020-01-04,2,0,Curaçao,CW,CUW,163423.0,America,
7016,2020-03-30,1,0,Curaçao,CW,CUW,163423.0,America,
7017,2020-03-29,0,0,Curaçao,CW,CUW,163423.0,America,
7018,2020-03-28,1,0,Curaçao,CW,CUW,163423.0,America,
7019,2020-03-27,1,0,Curaçao,CW,CUW,163423.0,America,
7020,2020-03-26,0,1,Curaçao,CW,CUW,163423.0,America,
7021,2020-03-24,3,0,Curaçao,CW,CUW,163423.0,America,
7022,2020-03-20,2,0,Curaçao,CW,CUW,163423.0,America,
7023,2020-03-13,1,0,Curaçao,CW,CUW,163423.0,America,
7024,2020-07-14,1,0,Cyprus,CY,CYP,875899.0,Europe,2.96837877
7025,2020-07-13,7,0,Cyprus,CY,CYP,875899.0,Europe,3.08254719
7026,2020-12-07,1,0,Cyprus,CY,CYP,875899.0,Europe,2.28336829
7027,2020-11-07,3,0,Cyprus,CY,CYP,875899.0,Europe,2.3975367000000003
7028,2020-10-07,2,0,Cyprus,CY,CYP,875899.0,Europe,2.05503146
7029,2020-09-07,3,0,Cyprus,CY,CYP,875899.0,Europe,1.94086304
7030,2020-08-07,1,0,Cyprus,CY,CYP,875899.0,Europe,1.71252622
7031,2020-07-07,1,0,Cyprus,CY,CYP,875899.0,Europe,1.82669463
7032,2020-06-07,1,0,Cyprus,CY,CYP,875899.0,Europe,1.94086304
7033,2020-05-07,3,0,Cyprus,CY,CYP,875899.0,Europe,1.94086304
